        TIME,  PDCSAP_FLUX
 131.5125414,1.7494178e+04
 131.5329758,1.7479762e+04
 131.5534100,1.7504859e+04
 131.5738442,1.7492031e+04
 131.5942784,1.7501328e+04
 131.6147128,1.7504254e+04
 131.6351469,1.7493932e+04
 131.6555811,1.7507436e+04
 131.6760155,1.7495018e+04
 131.6964497,1.7505309e+04
 131.7168839,1.7510457e+04
 131.7373181,1.7507684e+04
 131.7577525,1.7500547e+04
 131.7781866,1.7499580e+04
 131.7986208,1.7517949e+04
 131.8190552,1.7507949e+04
 131.8394893,1.7504945e+04
 131.8599236,1.7506188e+04
 131.8803578,1.7493293e+04
 131.9007920,1.7499049e+04
 131.9212263,1.7498277e+04
 131.9416605,1.7497631e+04
 131.9620948,1.7510102e+04
 131.9825290,1.7500543e+04
 132.0029632,1.7504721e+04
 132.0233974,1.7505297e+04
 132.0438317,1.7509381e+04
 132.0642660,1.7499883e+04
 132.0847001,1.7503918e+04
 132.1051344,1.7503852e+04
 132.1255687,1.7508389e+04
 132.1460028,1.7497297e+04
 132.1664371,1.7514186e+04
 132.1868714,1.7495076e+04
 132.2073057,1.7496006e+04
 132.2277398,1.7500926e+04
 132.2481740,1.7497178e+04
 132.2686084,1.7493701e+04
 132.2890425,1.7507598e+04
 132.3094767,1.7499229e+04
 132.3299111,1.7505572e+04
 132.3503452,1.7499320e+04
 132.3707795,1.7503486e+04
 132.3912137,1.7504510e+04
 132.4116479,1.7505914e+04
 132.4320822,1.7499598e+04
 132.4525164,1.7512213e+04
 132.4729508,1.7499744e+04
 132.4933849,1.7504723e+04
 132.5138191,1.7494879e+04
 132.5342533,1.7505248e+04
 132.5546876,1.7497047e+04
 132.5751219,1.7505396e+04
 132.5955560,1.7501342e+04
 132.6159903,1.7493664e+04
 132.6364246,1.7511281e+04
 132.6568588,1.7507785e+04
 132.6772929,1.7504719e+04
 132.6977273,1.7506762e+04
 132.7181615,1.7498744e+04
 132.7385957,1.7501967e+04
 132.7590300,1.7506176e+04
 132.7794642,1.7498242e+04
 132.7998984,1.7503143e+04
 132.8203326,1.7498430e+04
 132.8407669,1.7502012e+04
 132.8612011,1.7495918e+04
 132.8816353,1.7504361e+04
 132.9020696,1.7508143e+04
 132.9225038,1.7512865e+04
 132.9429380,1.7499330e+04
 132.9633723,1.7510041e+04
 132.9838066,1.7513428e+04
 133.0042407,1.7507502e+04
 133.0246750,1.7499066e+04
 133.0451092,1.7505863e+04
 133.0655434,1.7497439e+04
 133.0859777,1.7496947e+04
 133.1064119,1.7505750e+04
 133.1268461,1.7504094e+04
 133.1472804,1.7502926e+04
 133.1677146,1.7502041e+04
 133.1881489,1.7496451e+04
 133.2085832,1.7498424e+04
 133.2290173,1.7501158e+04
 133.2494516,1.7497354e+04
 133.2698858,1.7497869e+04
 133.2903200,1.7498248e+04
 133.3107543,1.7502180e+04
 133.3311884,1.7508963e+04
 133.3516227,1.7516375e+04
 133.3720570,1.7496393e+04
 133.3924912,1.7505188e+04
 133.4129254,1.7504246e+04
 133.4333597,1.7496758e+04
 133.4537939,1.7501693e+04
 133.4742280,1.7505564e+04
 133.4946624,1.7508990e+04
 133.5150966,1.7515941e+04
 133.5355307,1.7512217e+04
 133.5559651,1.7506047e+04
 133.5763993,1.7507711e+04
 133.5968334,1.7514854e+04
 133.6172677,1.7498666e+04
 133.6377020,1.7510225e+04
 133.6581362,1.7502660e+04
 133.6785704,1.7503756e+04
 133.6990047,1.7509336e+04
 133.7194389,1.7495158e+04
 133.7398731,1.7499148e+04
 133.7603073,1.7500848e+04
 133.7807416,1.7499918e+04
 133.8011758,1.7502662e+04
 133.8216100,1.7499209e+04
 133.8420442,1.7495697e+04
 133.8624785,1.7508980e+04
 133.8829127,1.7504100e+04
 133.9033469,1.7498035e+04
 133.9237812,1.7503299e+04
 133.9442154,1.7498123e+04
 133.9646496,1.7497803e+04
 133.9850838,1.7499100e+04
 134.0055181,1.7503658e+04
 134.0259523,1.7501887e+04
 134.0463864,1.7504379e+04
 134.0668208,1.7491506e+04
 134.0872550,1.7510354e+04
 134.1076891,1.7505289e+04
 134.1281234,1.7505631e+04
 134.1485577,1.7507838e+04
 134.1689919,1.7489877e+04
 134.1894261,1.7503773e+04
 134.2098604,1.7502451e+04
 134.2302946,1.7500119e+04
 134.2507288,1.7501982e+04
 134.2711630,1.7501402e+04
 134.2915973,1.7496883e+04
 134.3120314,1.7496467e+04
 134.3324657,1.7506744e+04
 134.3529000,1.7493193e+04
 134.3733341,1.7497297e+04
 134.3937684,         null
 134.4142026,1.7500459e+04
 134.4346368,1.7497424e+04
 134.4550710,1.7500639e+04
 134.4755053,1.7493914e+04
 134.4959396,1.7507146e+04
 134.5163737,1.7500959e+04
 134.5368080,1.7501410e+04
 134.5572421,1.7495773e+04
 134.5776764,1.7508744e+04
 134.5981107,1.7506686e+04
 134.6185448,1.7495186e+04
 134.6389790,1.7496318e+04
 134.6594133,1.7497932e+04
 134.6798476,1.7507207e+04
 134.7002818,1.7497859e+04
 134.7207160,1.7507387e+04
 134.7411502,1.7501578e+04
 134.7615844,1.7501346e+04
 134.7820186,1.7498260e+04
 134.8024529,1.7501549e+04
 134.8228872,1.7494783e+04
 134.8433213,1.7496594e+04
 134.8637556,1.7502268e+04
 134.8841898,1.7501680e+04
 134.9046241,1.7504447e+04
 134.9250582,1.7507469e+04
 134.9454925,1.7501816e+04
 134.9659267,1.7500562e+04
 134.9863609,1.7496066e+04
 135.0067952,1.7506518e+04
 135.0272294,1.7492576e+04
 135.0476636,1.7500793e+04
 135.0680978,1.7498490e+04
 135.0885321,1.7502238e+04
 135.1089662,1.7497758e+04
 135.1294005,1.7497129e+04
 135.1498348,1.7501707e+04
 135.1702690,1.7501932e+04
 135.1907031,1.7489555e+04
 135.2111374,1.7502055e+04
 135.2315717,1.7491691e+04
 135.2520058,1.7497723e+04
 135.2724400,1.7495400e+04
 135.2928742,1.7498975e+04
 135.3133085,1.7507088e+04
 135.3337427,1.7505592e+04
 135.3541768,1.7504533e+04
 135.3746112,1.7503842e+04
 135.3950454,1.7502982e+04
 135.4154796,1.7498758e+04
 135.4359137,1.7501180e+04
 135.4563481,1.7496258e+04
 135.4767823,1.7493508e+04
 135.4972164,1.7501139e+04
 135.5176507,1.7504078e+04
 135.5380850,1.7493162e+04
 135.5585191,1.7503938e+04
 135.5789533,1.7488432e+04
 135.5993876,1.7499838e+04
 135.6198217,1.7498197e+04
 135.6402560,1.7485836e+04
 135.6606903,1.7497057e+04
 135.6811245,1.7489326e+04
 135.7015586,1.7485775e+04
 135.7219929,1.7483781e+04
 135.7424272,1.7487504e+04
 135.7628613,1.7498172e+04
 135.7832955,1.7495719e+04
 135.8037299,1.7499543e+04
 135.8241640,1.7499645e+04
 135.8445982,1.7491203e+04
 135.8650324,1.7503305e+04
 135.8854666,1.7497529e+04
 135.9059009,1.7499137e+04
 135.9263351,1.7507633e+04
 135.9467692,1.7506482e+04
 135.9672035,1.7509588e+04
 135.9876378,1.7501539e+04
 136.0080719,1.7495938e+04
 136.0285062,1.7490900e+04
 136.0489404,1.7498338e+04
 136.0693745,1.7496729e+04
 136.0898088,1.7491502e+04
 136.1102431,1.7496010e+04
 136.1306773,1.7494566e+04
 136.1511114,1.7499016e+04
 136.1715457,1.7494109e+04
 136.1919800,1.7500625e+04
 136.2124141,1.7490402e+04
 136.2328483,1.7494021e+04
 136.2532826,1.7501727e+04
 136.2737167,1.7504125e+04
 136.2941510,1.7495721e+04
 136.3145853,1.7492283e+04
 136.3350194,1.7495205e+04
 136.3554536,1.7501805e+04
 136.3758878,1.7495402e+04
 136.3963221,1.7497104e+04
 136.4167563,1.7495059e+04
 136.4371905,1.7490980e+04
 136.4576248,1.7503406e+04
 136.4780589,1.7503947e+04
 136.4984932,1.7496838e+04
 136.5189274,1.7499674e+04
 136.5393616,1.7496068e+04
 136.5597958,1.7492693e+04
 136.5802300,1.7494121e+04
 136.6006643,1.7494322e+04
 136.6210985,1.7533568e+04
 136.6415327,1.7496723e+04
 136.6619669,1.7502734e+04
 136.6824011,1.7491928e+04
 136.7028353,1.7493109e+04
 136.7232696,1.7493221e+04
 136.7437037,1.7495527e+04
 136.7641380,1.7494311e+04
 136.7845722,1.7498357e+04
 136.8050063,1.7502223e+04
 136.8254406,1.7498996e+04
 136.8458749,1.7495627e+04
 136.8663091,1.7507496e+04
 136.8867432,1.7494314e+04
 136.9071775,1.7506918e+04
 136.9276117,1.7500951e+04
 136.9480458,1.7493779e+04
 136.9684802,1.7493930e+04
 136.9889144,1.7491447e+04
 137.0093485,1.7508545e+04
 137.0297827,1.7484170e+04
 137.0502170,1.7491436e+04
 137.0706511,1.7496707e+04
 137.0910854,1.7493152e+04
 137.1115197,1.7493029e+04
 137.1319538,1.7485641e+04
 137.1523880,1.7491453e+04
 137.1728222,1.7493029e+04
 137.1932565,1.7488293e+04
 137.2136907,1.7495295e+04
 137.2341249,1.7487881e+04
 137.2545590,1.7497523e+04
 137.2749933,1.7498273e+04
 137.2954275,1.7502402e+04
 137.3158616,1.7500281e+04
 137.3362959,1.7499293e+04
 137.3567302,1.7501449e+04
 137.3771644,         null
 137.3975985,1.7495627e+04
 137.4180328,1.7493807e+04
 137.4384670,1.7499764e+04
 137.4589011,1.7488924e+04
 137.4793354,1.7493881e+04
 137.4997697,1.7493807e+04
 137.5202038,1.7492900e+04
 137.5406380,1.7490486e+04
 137.5610723,1.7499105e+04
 137.5815064,1.7494709e+04
 137.6019406,1.7492670e+04
 137.6223749,1.7491703e+04
 137.6428091,1.7513836e+04
 137.6632433,1.7499449e+04
 137.6836775,1.7505738e+04
 137.7041118,1.7485260e+04
 137.7245459,1.7492977e+04
 137.7449801,1.7496635e+04
 137.7654144,1.7504443e+04
 137.7858485,1.7503244e+04
 137.8062827,1.7496271e+04
 137.8267169,1.7504568e+04
 137.8471512,1.7497387e+04
 137.8675854,1.7498205e+04
 137.8880196,1.7499117e+04
 137.9084537,1.7493582e+04
 137.9288880,1.7490797e+04
 137.9493222,1.7502020e+04
 137.9697563,1.7499443e+04
 137.9901906,1.7488766e+04
 138.0106249,1.7500775e+04
 138.0310590,1.7500270e+04
 138.0514932,1.7498240e+04
 138.0719275,1.7492645e+04
 138.0923617,1.7493809e+04
 138.1127958,1.7498412e+04
 138.1332301,1.7505824e+04
 138.1536643,1.7505787e+04
 138.1740984,1.7490631e+04
