        TIME,  PDCSAP_FLUX
 131.5123899,9.9172871e+03
 131.5328246,9.9146572e+03
 131.5532591,9.9253525e+03
 131.5736935,9.9250859e+03
 131.5941280,9.9224053e+03
 131.6145626,9.9184404e+03
 131.6349971,9.9216826e+03
 131.6554316,9.9211182e+03
 131.6758662,9.9202627e+03
 131.6963007,9.9228027e+03
 131.7167352,9.9233496e+03
 131.7371697,9.9138359e+03
 131.7576043,9.9291660e+03
 131.7780387,9.9185811e+03
 131.7984733,9.9275605e+03
 131.8189079,9.9328818e+03
 131.8393423,9.9297725e+03
 131.8597768,9.9280215e+03
 131.8802114,9.9171328e+03
 131.9006459,9.9261641e+03
 131.9210804,9.9203750e+03
 131.9415149,9.9246572e+03
 131.9619494,9.9193057e+03
 131.9823840,9.9205215e+03
 132.0028185,9.9279961e+03
 132.0232529,9.9139570e+03
 132.0436875,9.9209238e+03
 132.0641221,9.9256309e+03
 132.0845565,9.9269854e+03
 132.1049910,9.9262227e+03
 132.1254256,9.9180518e+03
 132.1458600,9.9261348e+03
 132.1662946,9.9252266e+03
 132.1867292,9.9198740e+03
 132.2071637,9.9313350e+03
 132.2275981,9.9183145e+03
 132.2480327,9.9183945e+03
 132.2684673,9.9220381e+03
 132.2889017,9.9289922e+03
 132.3093362,9.9311885e+03
 132.3297708,9.9261885e+03
 132.3502053,9.9388018e+03
 132.3706398,9.9256289e+03
 132.3910743,9.9331064e+03
 132.4115088,9.9321680e+03
 132.4319433,9.9215352e+03
 132.4523779,9.9314150e+03
 132.4728125,9.9219385e+03
 132.4932469,9.9240566e+03
 132.5136814,9.9293018e+03
 132.5341159,9.9210146e+03
 132.5545505,9.9293828e+03
 132.5749850,9.9264248e+03
 132.5954194,9.9242393e+03
 132.6158540,9.9320918e+03
 132.6362886,9.9268916e+03
 132.6567231,9.9239570e+03
 132.6771575,9.9305146e+03
 132.6975921,9.9319824e+03
 132.7180266,9.9229326e+03
 132.7384611,9.9299443e+03
 132.7588957,9.9249600e+03
 132.7793302,9.9352539e+03
 132.7997646,9.9296406e+03
 132.8201991,9.9240918e+03
 132.8406338,9.9331689e+03
 132.8610682,9.9298301e+03
 132.8815027,9.9267666e+03
 132.9019373,9.9238086e+03
 132.9223717,9.9178955e+03
 132.9428062,9.9214805e+03
 132.9632408,9.9241553e+03
 132.9836754,9.9269297e+03
 133.0041098,9.9188350e+03
 133.0245443,9.9245869e+03
 133.0449788,9.9318291e+03
 133.0654134,9.9263750e+03
 133.0858479,9.9244932e+03
 133.1062824,9.9284629e+03
 133.1267169,9.9350410e+03
 133.1471514,9.9231650e+03
 133.1675860,9.9275332e+03
 133.1880205,9.9177246e+03
 133.2084551,9.9282617e+03
 133.2288895,9.9286777e+03
 133.2493240,9.9328740e+03
 133.2697585,9.9342656e+03
 133.2901931,9.9220176e+03
 133.3106276,9.9250693e+03
 133.3310620,9.9318271e+03
 133.3514966,9.9340244e+03
 133.3719311,9.9293818e+03
 133.3923656,9.9401602e+03
 133.4128002,9.9274609e+03
 133.4332347,9.9305234e+03
 133.4536692,9.9267559e+03
 133.4741036,9.9331309e+03
 133.4945382,9.9281807e+03
 133.5149727,9.9336152e+03
 133.5354072,9.9328779e+03
 133.5558418,9.9303555e+03
 133.5762763,9.9348125e+03
 133.5967107,9.9228291e+03
 133.6171452,9.9292285e+03
 133.6375798,9.9310195e+03
 133.6580144,9.9264697e+03
 133.6784488,9.9418096e+03
 133.6988834,9.9254102e+03
 133.7193179,9.9308369e+03
 133.7397523,9.9293398e+03
 133.7601868,9.9264775e+03
 133.7806215,9.9266885e+03
 133.8010559,9.9353467e+03
 133.8214904,9.9228691e+03
 133.8419249,9.9362969e+03
 133.8623594,9.9265195e+03
 133.8827939,9.9212246e+03
 133.9032285,9.9188438e+03
 133.9236630,9.9279229e+03
 133.9440975,9.9259668e+03
 133.9645320,9.9277002e+03
 133.9849664,9.9262891e+03
 134.0054010,9.9259375e+03
 134.0258355,9.9420674e+03
 134.0462700,9.9377842e+03
 134.0667046,9.9331025e+03
 134.0871391,9.9318320e+03
 134.1075735,9.9277539e+03
 134.1280080,9.9323516e+03
 134.1484426,9.9298613e+03
 134.1688771,9.9315889e+03
 134.1893116,9.9318535e+03
 134.2097462,9.9260186e+03
 134.2301807,9.9270732e+03
 134.2506151,9.9336865e+03
 134.2710496,9.9324229e+03
 134.2914842,9.9261211e+03
 134.3119186,9.9324873e+03
 134.3323532,9.9244277e+03
 134.3527878,9.9296494e+03
 134.3732222,9.9232119e+03
 134.3936567,         null
 134.4140912,9.9285986e+03
 134.4345257,9.9302568e+03
 134.4549602,9.9300674e+03
 134.4753947,9.9343203e+03
 134.4958294,9.9260361e+03
