        TIME,  PDCSAP_FLUX
 131.5119489,1.7195125e+04
 131.5323834,1.7189734e+04
 131.5528178,1.7191514e+04
 131.5732521,1.7202002e+04
 131.5936865,1.7201262e+04
 131.6141210,1.7191334e+04
 131.6345553,1.7198979e+04
 131.6549897,1.7197641e+04
 131.6754241,1.7191621e+04
 131.6958585,1.7199154e+04
 131.7162928,1.7203449e+04
 131.7367272,1.7196715e+04
 131.7571617,1.7199947e+04
 131.7775960,1.7191033e+04
 131.7980304,1.7199932e+04
 131.8184649,1.7195119e+04
 131.8388992,1.7196350e+04
 131.8593335,1.7193844e+04
 131.8797679,1.7199529e+04
 131.9002023,1.7196719e+04
 131.9206367,1.7203600e+04
 131.9410711,1.7203088e+04
 131.9615055,1.7195926e+04
 131.9819399,1.7197555e+04
 132.0023743,1.7200807e+04
 132.0228086,1.7195123e+04
 132.0432430,1.7191730e+04
 132.0636774,1.7189895e+04
 132.0841117,1.7202256e+04
 132.1045461,1.7195854e+04
 132.1249806,1.7195982e+04
 132.1454149,1.7200965e+04
 132.1658493,1.7200082e+04
 132.1862838,1.7194369e+04
 132.2067182,1.7199232e+04
 132.2271524,1.7198273e+04
 132.2475868,1.7192021e+04
 132.2680213,1.7189812e+04
 132.2884556,1.7195010e+04
 132.3088900,1.7193963e+04
 132.3293245,1.7207195e+04
 132.3497588,1.7189617e+04
 132.3701932,1.7196617e+04
 132.3906275,1.7187504e+04
 132.4110619,1.7202121e+04
 132.4314963,1.7200754e+04
 132.4519307,1.7192654e+04
 132.4723652,1.7192498e+04
 132.4927995,1.7200531e+04
 132.5132339,1.7183734e+04
 132.5336682,1.7187336e+04
 132.5541027,1.7197951e+04
 132.5745370,1.7192012e+04
 132.5949713,1.7190738e+04
 132.6154058,1.7198051e+04
 132.6358402,1.7200738e+04
 132.6562746,1.7195541e+04
 132.6767089,1.7199564e+04
 132.6971434,1.7190680e+04
 132.7175778,1.7192076e+04
 132.7380120,1.7200010e+04
 132.7584465,1.7191084e+04
 132.7788809,1.7189387e+04
 132.7993152,1.7193838e+04
 132.8197496,1.7189916e+04
 132.8401841,1.7191365e+04
 132.8606184,1.7197393e+04
 132.8810528,1.7197727e+04
 132.9014872,1.7196910e+04
 132.9219215,1.7191895e+04
 132.9423559,1.7194244e+04
 132.9627903,1.7202061e+04
 132.9832248,1.7189486e+04
 133.0036591,1.7191842e+04
 133.0240935,1.7195193e+04
 133.0445279,1.7185990e+04
 133.0649622,1.7195230e+04
 133.0853966,1.7196393e+04
 133.1058310,1.7188309e+04
 133.1262654,1.7198768e+04
