        TIME,  PDCSAP_FLUX
 131.5123511,1.5339838e+04
 131.5327856,1.5336910e+04
 131.5532201,1.5327573e+04
 131.5736544,1.5325787e+04
 131.5940888,1.5328920e+04
 131.6145233,1.5329588e+04
 131.6349577,1.5326040e+04
 131.6553921,1.5337237e+04
 131.6758266,1.5338330e+04
 131.6962611,1.5336887e+04
 131.7166954,1.5333607e+04
 131.7371298,1.5341429e+04
 131.7575643,1.5330666e+04
 131.7779987,1.5332500e+04
 131.7984331,1.5329953e+04
 131.8188676,1.5328628e+04
 131.8393020,1.5325613e+04
 131.8597364,1.5325627e+04
 131.8801708,1.5332783e+04
 131.9006052,1.5333123e+04
 131.9210397,1.5332130e+04
 131.9414741,1.5334299e+04
 131.9619085,1.5324355e+04
 131.9823430,1.5328146e+04
 132.0027774,1.5335503e+04
 132.0232117,1.5338036e+04
 132.0436462,1.5327105e+04
 132.0640807,1.5336194e+04
 132.0845150,1.5338183e+04
 132.1049494,1.5335778e+04
 132.1253839,1.5331193e+04
 132.1458183,1.5330837e+04
 132.1662527,1.5334632e+04
 132.1866872,1.5338045e+04
 132.2071217,1.5336985e+04
 132.2275560,1.5340930e+04
 132.2479904,1.5324382e+04
 132.2684249,1.5332046e+04
 132.2888593,1.5327356e+04
 132.3092937,1.5340061e+04
 132.3297282,1.5334947e+04
 132.3501625,1.5337657e+04
 132.3705970,1.5343111e+04
 132.3910314,1.5322581e+04
 132.4114658,1.5337140e+04
 132.4319002,1.5331666e+04
 132.4523347,1.5321138e+04
 132.4727692,1.5324609e+04
 132.4932035,1.5330314e+04
 132.5136379,1.5331184e+04
 132.5340723,1.5330214e+04
 132.5545068,1.5337847e+04
 132.5749412,1.5328499e+04
 132.5953756,1.5328264e+04
 132.6158101,1.5334045e+04
 132.6362445,1.5329068e+04
 132.6566789,1.5332540e+04
 132.6771133,1.5327530e+04
 132.6975478,1.5333448e+04
 132.7179822,1.5335529e+04
 132.7384165,1.5331420e+04
 132.7588511,1.5337700e+04
 132.7792855,1.5330855e+04
 132.7997198,1.5334027e+04
 132.8201542,1.5332013e+04
 132.8405888,1.5338485e+04
 132.8610231,1.5328519e+04
 132.8814575,1.5335077e+04
 132.9018920,1.5337206e+04
 132.9223264,1.5336399e+04
 132.9427608,1.5334653e+04
 132.9631952,1.5332380e+04
 132.9836297,1.5335018e+04
 133.0040641,1.5327271e+04
 133.0244985,1.5335987e+04
 133.0449329,1.5328143e+04
 133.0653673,1.5336386e+04
 133.0858017,1.5338806e+04
 133.1062362,1.5333606e+04
 133.1266706,1.5326854e+04
 133.1471050,1.5333450e+04
 133.1675394,1.5347779e+04
 133.1879739,1.5341045e+04
 133.2084084,1.5328376e+04
 133.2288427,1.5340751e+04
 133.2492771,1.5335491e+04
 133.2697116,1.5335687e+04
 133.2901460,1.5335344e+04
 133.3105804,1.5334175e+04
 133.3310147,1.5330464e+04
 133.3514493,1.5337763e+04
 133.3718837,1.5337519e+04
 133.3923181,1.5324946e+04
 133.4127525,1.5337690e+04
 133.4331869,1.5340693e+04
 133.4536214,1.5327309e+04
 133.4740557,1.5323045e+04
 133.4944902,1.5337406e+04
 133.5149246,1.5338887e+04
 133.5353590,1.5340758e+04
 133.5557935,1.5338504e+04
 133.5762279,1.5332647e+04
 133.5966622,1.5336100e+04
 133.6170966,1.5330326e+04
 133.6375312,1.5340731e+04
 133.6579656,1.5331753e+04
 133.6783999,1.5331229e+04
 133.6988344,1.5332438e+04
 133.7192688,1.5331492e+04
 133.7397032,1.5330870e+04
 133.7601376,1.5340384e+04
 133.7805721,1.5332938e+04
 133.8010064,1.5331388e+04
 133.8214409,1.5335661e+04
 133.8418753,1.5332682e+04
 133.8623097,1.5336868e+04
 133.8827441,1.5338406e+04
 133.9031785,1.5336684e+04
 133.9236130,1.5328317e+04
 133.9440474,1.5337556e+04
 133.9644818,1.5333089e+04
 133.9849161,1.5328693e+04
 134.0053506,1.5344435e+04
 134.0257851,1.5326349e+04
 134.0462194,1.5334330e+04
 134.0666539,1.5346145e+04
 134.0870883,1.5345236e+04
 134.1075226,1.5321895e+04
 134.1279571,1.5344112e+04
 134.1483916,1.5328549e+04
 134.1688260,1.5339133e+04
 134.1892603,1.5332638e+04
 134.2096948,1.5340549e+04
 134.2301293,1.5329297e+04
 134.2505636,1.5321535e+04
 134.2709980,1.5320725e+04
 134.2914325,1.5316046e+04
 134.3118668,1.5315444e+04
 134.3323013,1.5317492e+04
 134.3527358,1.5319558e+04
 134.3731701,1.5311433e+04
 134.3936045,         null
 134.4140389,1.5321781e+04
 134.4344734,1.5336006e+04
 134.4549078,1.5329846e+04
 134.4753422,1.5328771e+04
 134.4957767,1.5332422e+04
 134.5162110,1.5340291e+04
 134.5366454,1.5330376e+04
 134.5570798,1.5325562e+04
 134.5775143,1.5326950e+04
 134.5979487,1.5336582e+04
 134.6183830,1.5324566e+04
 134.6388174,1.5331585e+04
 134.6592520,1.5338091e+04
 134.6796864,1.5333895e+04
 134.7001208,1.5348563e+04
 134.7205552,1.5323488e+04
 134.7409896,1.5342967e+04
 134.7614239,1.5335935e+04
 134.7818584,1.5334838e+04
 134.8022929,1.5329436e+04
 134.8227273,1.5341217e+04
 134.8431616,1.5329803e+04
 134.8635961,1.5335961e+04
 134.8840305,1.5349114e+04
 134.9044650,1.5344271e+04
 134.9248993,1.5336303e+04
 134.9453338,1.5334142e+04
 134.9657682,1.5332995e+04
 134.9862025,1.5335707e+04
 135.0066370,1.5327072e+04
 135.0270715,1.5330233e+04
 135.0475058,1.5335841e+04
 135.0679402,1.5332531e+04
 135.0883747,1.5331679e+04
 135.1088090,1.5336350e+04
 135.1292434,1.5337984e+04
 135.1496780,1.5333521e+04
 135.1701124,1.5333593e+04
 135.1905467,1.5332802e+04
 135.2109811,1.5330789e+04
 135.2314156,1.5339229e+04
 135.2518499,1.5333573e+04
 135.2722843,1.5338011e+04
 135.2927187,1.5334585e+04
 135.3131532,1.5336872e+04
 135.3335876,1.5328298e+04
 135.3540219,1.5340477e+04
 135.3744564,1.5361003e+04
 135.3948908,1.5335329e+04
 135.4153252,1.5336520e+04
 135.4357596,1.5328832e+04
 135.4561941,1.5346870e+04
 135.4766285,1.5332883e+04
 135.4970628,1.5335063e+04
 135.5174973,1.5336923e+04
 135.5379317,1.5332438e+04
 135.5583660,1.5335481e+04
 135.5788005,1.5338333e+04
 135.5992350,1.5335258e+04
 135.6196693,1.5330991e+04
 135.6401037,1.5339488e+04
 135.6605382,1.5338692e+04
 135.6809726,1.5337685e+04
 135.7014069,1.5340491e+04
 135.7218414,1.5337965e+04
 135.7422759,1.5335912e+04
 135.7627102,1.5329386e+04
 135.7831446,1.5331113e+04
 135.8035791,1.5335732e+04
 135.8240134,1.5332008e+04
 135.8444478,1.5336938e+04
 135.8648822,1.5339555e+04
 135.8853167,1.5336085e+04
 135.9057511,1.5337817e+04
 135.9261855,1.5342095e+04
 135.9466198,1.5333265e+04
 135.9670543,1.5328079e+04
 135.9874887,1.5333316e+04
 136.0079230,1.5330118e+04
 136.0283575,1.5335967e+04
 136.0487920,1.5327440e+04
 136.0692263,1.5334537e+04
 136.0896607,1.5332855e+04
 136.1100952,1.5348743e+04
 136.1305296,1.5325125e+04
 136.1509639,1.5340821e+04
 136.1713984,1.5328585e+04
 136.1918328,1.5329914e+04
 136.2122672,1.5333409e+04
 136.2327016,1.5330317e+04
 136.2531361,1.5329892e+04
 136.2735704,1.5333884e+04
 136.2940048,1.5334338e+04
 136.3144393,1.5328472e+04
 136.3348736,1.5330342e+04
 136.3553080,1.5324540e+04
 136.3757424,1.5330715e+04
 136.3961768,1.5324403e+04
 136.4166113,1.5326079e+04
 136.4370457,1.5336054e+04
 136.4574802,1.5339233e+04
 136.4779145,1.5341824e+04
 136.4983489,1.5328321e+04
 136.5187833,1.5338579e+04
 136.5392177,1.5334791e+04
 136.5596521,1.5334012e+04
 136.5800865,1.5331411e+04
 136.6005209,1.5324253e+04
 136.6209554,1.5333016e+04
 136.6413898,1.5333737e+04
 136.6618242,1.5334894e+04
 136.6822586,1.5328438e+04
 136.7026930,1.5328038e+04
 136.7231274,1.5328961e+04
 136.7435617,1.5329739e+04
 136.7639962,1.5332136e+04
 136.7844306,1.5328497e+04
 136.8048649,1.5335296e+04
 136.8252994,1.5326455e+04
 136.8457339,1.5332573e+04
 136.8661683,1.5329917e+04
 136.8866026,1.5331812e+04
 136.9070371,1.5335044e+04
 136.9274715,1.5330030e+04
 136.9479058,1.5332387e+04
 136.9683403,1.5330418e+04
 136.9887747,1.5330376e+04
 137.0092090,1.5330090e+04
 137.0296434,1.5330057e+04
 137.0500779,1.5330679e+04
 137.0705122,1.5341011e+04
 137.0909466,1.5332950e+04
 137.1113812,1.5334808e+04
 137.1318155,1.5335958e+04
 137.1522499,1.5330409e+04
 137.1726843,1.5341150e+04
 137.1931188,1.5339179e+04
 137.2135531,1.5338864e+04
 137.2339875,1.5337487e+04
 137.2544218,1.5322775e+04
 137.2748563,1.5322949e+04
 137.2952907,1.5328276e+04
 137.3157250,1.5337928e+04
 137.3361595,1.5334723e+04
 137.3565939,1.5340032e+04
 137.3770283,         null
 137.3974626,1.5335247e+04
 137.4178972,1.5333773e+04
 137.4383316,1.5338591e+04
