        TIME,  PDCSAP_FLUX
 169.5200972,         null
 169.5405313,         null
 169.5609655,         null
 169.5813996,         null
 169.6018338,         null
 169.6222678,         null
 169.6427021,         null
 169.6631362,         null
 169.6835702,         null
 169.7040044,         null
 169.7244386,         null
        null,         null
 169.7653068,2.6199920e+04
 169.7857411,2.6194676e+04
 169.8061751,2.6193465e+04
 169.8266094,2.6204557e+04
 169.8470434,2.6202320e+04
 169.8674777,2.6206551e+04
 169.8879117,2.6197535e+04
 169.9083459,2.6199963e+04
 169.9287801,2.6206418e+04
 169.9492142,2.6196361e+04
 169.9696483,2.6204250e+04
 169.9900825,2.6200525e+04
 170.0105167,2.6208377e+04
 170.0309507,2.6186469e+04
 170.0513849,2.6195777e+04
 170.0718190,2.6200957e+04
 170.0922532,2.6193504e+04
 170.1126873,2.6200213e+04
 170.1331216,2.6209490e+04
 170.1535557,2.6206439e+04
 170.1739897,         null
 170.1944239,2.6191678e+04
 170.2148580,2.6207424e+04
 170.2352922,2.6200742e+04
 170.2557263,2.6200613e+04
 170.2761606,2.6199529e+04
 170.2965946,2.6204934e+04
 170.3170287,2.6202615e+04
 170.3374629,2.6196930e+04
 170.3578970,2.6184561e+04
 170.3783312,2.6204768e+04
 170.3987653,2.6208000e+04
 170.4191996,2.6201596e+04
 170.4396336,2.6202070e+04
 170.4600677,2.6200172e+04
 170.4805018,2.6198945e+04
 170.5009360,2.6191418e+04
 170.5213702,2.6194582e+04
 170.5418042,2.6195441e+04
 170.5622384,2.6201967e+04
 170.5826726,2.6199637e+04
 170.6031067,2.6192197e+04
 170.6235407,2.6197092e+04
 170.6439750,2.6203412e+04
 170.6644091,2.6199455e+04
 170.6848432,2.6192682e+04
 170.7052774,2.6198328e+04
 170.7257115,2.6195689e+04
 170.7461456,2.6200742e+04
 170.7665798,2.6196393e+04
 170.7870140,2.6196287e+04
 170.8074480,2.6194068e+04
 170.8278821,2.6195340e+04
 170.8483164,2.6200158e+04
 170.8687504,2.6197525e+04
 170.8891845,2.6202916e+04
 170.9096188,2.6193561e+04
 170.9300529,2.6200588e+04
 170.9504869,2.6199012e+04
 170.9709211,2.6198148e+04
 170.9913553,2.6200783e+04
 171.0117893,2.6191750e+04
 171.0322235,2.6196549e+04
 171.0526577,2.6202777e+04
 171.0730918,2.6202938e+04
 171.0935259,2.6200750e+04
 171.1139600,2.6190664e+04
 171.1343942,2.6199477e+04
 171.1548283,2.6186279e+04
 171.1752624,2.6186621e+04
 171.1956966,2.6195355e+04
 171.2161307,2.6197574e+04
 171.2365648,2.6194055e+04
 171.2569989,2.6195186e+04
 171.2774331,2.6198848e+04
 171.2978672,2.6204404e+04
 171.3183012,2.6198643e+04
 171.3387355,2.6191773e+04
 171.3591696,2.6197613e+04
 171.3796037,2.6207309e+04
 171.4000378,2.6193209e+04
 171.4204720,2.6188430e+04
 171.4409061,2.6184197e+04
 171.4613402,2.6192035e+04
 171.4817744,2.6195014e+04
 171.5022085,2.6198527e+04
 171.5226426,2.6200518e+04
 171.5430767,2.6200061e+04
 171.5635109,2.6203258e+04
 171.5839449,2.6201535e+04
 171.6043791,2.6192449e+04
 171.6248133,2.6192193e+04
 171.6452473,2.6200949e+04
 171.6656815,2.6197061e+04
 171.6861156,2.6187055e+04
 171.7065498,2.6185902e+04
 171.7269838,2.6187504e+04
 171.7474180,2.6196123e+04
 171.7678522,2.6189887e+04
 171.7882862,2.6185895e+04
 171.8087203,2.6190799e+04
 171.8291544,2.6200959e+04
 171.8495886,2.6194502e+04
 171.8700227,2.6193869e+04
 171.8904569,2.6197455e+04
 171.9108910,2.6188738e+04
 171.9313251,2.6203377e+04
 171.9517592,2.6190225e+04
 171.9721933,2.6198832e+04
 171.9926275,2.6196102e+04
 172.0130616,2.6194807e+04
 172.0334956,2.6197504e+04
 172.0539298,2.6198289e+04
 172.0743640,2.6188973e+04
 172.0947980,2.6195326e+04
 172.1152321,2.6189461e+04
 172.1356663,2.6195434e+04
 172.1561005,2.6200553e+04
 172.1765345,2.6201422e+04
 172.1969687,2.6191518e+04
 172.2174028,2.6208824e+04
 172.2378369,2.6200414e+04
 172.2582710,2.6191877e+04
 172.2787052,2.6191807e+04
 172.2991392,2.6184105e+04
 172.3195733,2.6196068e+04
 172.3400076,2.6187656e+04
 172.3604416,2.6197789e+04
 172.3808757,2.6195900e+04
 172.4013098,2.6193576e+04
 172.4217439,2.6182740e+04
 172.4421781,2.6207812e+04
 172.4626122,2.6193111e+04
 172.4830464,2.6184842e+04
 172.5034804,2.6199818e+04
 172.5239145,2.6208701e+04
 172.5443486,2.6199613e+04
 172.5647828,2.6192102e+04
 172.5852169,2.6196443e+04
 172.6056509,2.6196676e+04
 172.6260851,2.6202312e+04
 172.6465193,2.6200617e+04
 172.6669534,2.6189945e+04
 172.6873874,2.6197607e+04
 172.7078216,2.6198207e+04
 172.7282557,2.6190729e+04
 172.7486897,2.6189799e+04
 172.7691240,2.6181812e+04
 172.7895581,2.6190070e+04
 172.8099921,2.6190738e+04
 172.8304262,2.6186793e+04
 172.8508604,2.6193906e+04
 172.8712944,2.6198406e+04
 172.8917286,2.6193045e+04
 172.9121628,2.6198217e+04
 172.9325968,2.6195758e+04
 172.9530309,2.6185742e+04
 172.9734650,2.6187529e+04
 172.9938992,2.6186383e+04
 173.0143332,2.6195186e+04
 173.0347674,2.6202824e+04
 173.0552016,2.6186080e+04
 173.0756356,2.6195180e+04
 173.0960697,2.6199438e+04
 173.1165038,2.6233648e+04
 173.1369379,2.6187174e+04
 173.1573720,         null
 173.1778062,2.6188430e+04
 173.1982403,2.6186547e+04
 173.2186744,2.6192941e+04
 173.2391085,2.6184172e+04
 173.2595425,2.6198631e+04
 173.2799767,2.6198752e+04
 173.3004108,2.6195879e+04
 173.3208448,2.6194256e+04
 173.3412790,2.6201295e+04
 173.3617132,2.6185570e+04
 173.3821472,2.6191754e+04
 173.4025813,2.6192887e+04
 173.4230155,2.6200225e+04
 173.4434495,2.6193230e+04
 173.4638836,2.6201877e+04
 173.4843178,2.6202188e+04
 173.5047519,2.6202689e+04
 173.5251859,2.6196256e+04
 173.5456200,2.6188279e+04
 173.5660542,2.6195631e+04
 173.5864883,2.6186227e+04
 173.6069224,2.6184543e+04
 173.6273566,2.6188730e+04
 173.6477906,2.6193568e+04
 173.6682247,2.6196906e+04
 173.6886588,2.6190162e+04
 173.7090929,2.6196824e+04
 173.7295270,2.6192482e+04
 173.7499611,2.6185838e+04
 173.7703953,2.6194994e+04
 173.7908293,2.6187373e+04
 173.8112634,2.6195775e+04
 173.8316974,2.6197188e+04
 173.8521316,2.6188564e+04
 173.8725657,2.6184465e+04
 173.8929997,2.6185650e+04
 173.9134340,2.6193684e+04
 173.9338681,2.6184664e+04
 173.9543022,2.6190955e+04
 173.9747362,2.6188645e+04
 173.9951704,2.6194768e+04
 174.0156045,2.6194088e+04
 174.0360385,2.6198451e+04
 174.0564727,2.6191564e+04
 174.0769068,2.6198289e+04
 174.0973408,2.6198553e+04
 174.1177749,2.6198545e+04
 174.1382091,2.6187674e+04
 174.1586431,2.6184398e+04
 174.1790772,2.6187271e+04
 174.1995114,2.6196596e+04
 174.2199455,2.6210225e+04
 174.2403795,2.6206512e+04
 174.2608136,2.6195574e+04
 174.2812478,2.6197592e+04
 174.3016818,2.6177688e+04
 174.3221159,2.6201898e+04
 174.3425501,2.6189355e+04
 174.3629841,2.6182373e+04
 174.3834182,2.6197770e+04
 174.4038523,2.6203834e+04
 174.4242864,2.6188816e+04
 174.4447205,2.6190500e+04
 174.4651546,2.6191953e+04
 174.4855887,2.6204791e+04
 174.5060229,2.6190070e+04
 174.5264569,2.6185902e+04
 174.5468910,2.6200932e+04
 174.5673251,2.6191957e+04
 174.5877592,2.6197979e+04
 174.6081933,2.6187539e+04
 174.6286274,2.6198508e+04
 174.6490615,2.6189459e+04
 174.6694956,2.6190689e+04
 174.6899297,2.6189367e+04
 174.7103638,2.6194961e+04
 174.7307979,2.6201621e+04
 174.7512320,2.6188914e+04
 174.7716661,2.6194717e+04
 174.7921001,2.6196854e+04
 174.8125342,2.6190467e+04
 174.8329682,2.6211578e+04
 174.8534024,2.6194158e+04
 174.8738365,2.6191559e+04
 174.8942705,2.6190568e+04
 174.9147047,2.6196623e+04
 174.9351388,2.6197619e+04
 174.9555729,2.6192611e+04
 174.9760069,2.6191545e+04
 174.9964411,2.6206004e+04
 175.0168752,2.6188000e+04
 175.0373092,2.6191682e+04
 175.0577434,2.6199918e+04
 175.0781775,2.6190439e+04
 175.0986114,2.6192850e+04
 175.1190455,         null
 175.1394797,2.6189682e+04
 175.1599137,2.6189455e+04
 175.1803478,2.6193047e+04
 175.2007820,2.6190773e+04
 175.2212160,2.6196455e+04
 175.2416501,2.6201516e+04
 175.2620842,2.6195473e+04
 175.2825184,2.6199074e+04
 175.3029524,2.6196238e+04
 175.3233864,2.6195799e+04
 175.3438206,2.6204867e+04
 175.3642546,2.6195070e+04
 175.3846887,2.6196473e+04
 175.4051227,2.6196875e+04
 175.4255569,2.6191449e+04
 175.4459910,2.6198650e+04
 175.4664251,2.6203348e+04
 175.4868592,2.6182439e+04
 175.5072932,2.6198074e+04
 175.5277273,2.6189781e+04
 175.5481613,2.6188885e+04
 175.5685955,2.6196418e+04
 175.5890296,2.6185494e+04
 175.6094636,2.6204762e+04
 175.6298978,2.6202193e+04
 175.6503318,2.6197541e+04
 175.6707658,2.6195188e+04
 175.6911999,2.6197947e+04
 175.7116341,2.6192262e+04
 175.7320682,2.6205930e+04
 175.7525022,2.6196047e+04
 175.7729364,2.6201350e+04
 175.7933704,2.6188877e+04
 175.8138044,2.6194256e+04
 175.8342385,2.6188998e+04
 175.8546727,2.6198783e+04
 175.8751067,2.6189328e+04
 175.8955408,2.6202604e+04
 175.9159749,2.6206457e+04
 175.9364089,2.6203129e+04
 175.9568430,2.6205963e+04
 175.9772771,2.6196906e+04
 175.9977112,2.6206930e+04
 176.0181453,2.6194174e+04
 176.0385793,2.6197404e+04
 176.0590135,2.6192133e+04
 176.0794475,2.6191666e+04
 176.0998816,2.6204129e+04
 176.1203156,2.6195283e+04
 176.1407497,         null
