        TIME,  PDCSAP_FLUX
 120.5389820,1.2175083e+05
 120.5594163,1.2173262e+05
 120.5798506,1.2173408e+05
 120.6002850,1.2172747e+05
 120.6207193,1.2171495e+05
 120.6411536,1.2171843e+05
 120.6615879,1.2171855e+05
 120.6820224,1.2173899e+05
 120.7024566,1.2170579e+05
 120.7228910,1.2173016e+05
 120.7433254,1.2167631e+05
 120.7637597,1.2173719e+05
 120.7841940,1.2173683e+05
 120.8046284,1.2172554e+05
 120.8250627,1.2172655e+05
 120.8454971,1.2173128e+05
 120.8659314,1.2174228e+05
 120.8863659,1.2173550e+05
 120.9068001,1.2170803e+05
 120.9272345,1.2171088e+05
 120.9476689,1.2172529e+05
 120.9681032,1.2171770e+05
 120.9885375,1.2170493e+05
 121.0089718,1.2173845e+05
 121.0294062,1.2173249e+05
 121.0498406,1.2171276e+05
 121.0702749,1.2172934e+05
 121.0907092,1.2169865e+05
 121.1111436,1.2169693e+05
 121.1315779,1.2172004e+05
 121.1520122,1.2174093e+05
 121.1724466,1.2169382e+05
 121.1928810,1.2173546e+05
 121.2133152,1.2171461e+05
 121.2337497,1.2172273e+05
 121.2541840,1.2173112e+05
 121.2746183,1.2171600e+05
 121.2950526,1.2173720e+05
 121.3154871,1.2172632e+05
 121.3359214,1.2173520e+05
 121.3563557,1.2170378e+05
 121.3767901,1.2171278e+05
 121.3972245,1.2173388e+05
 121.4176587,1.2172321e+05
 121.4380931,1.2169909e+05
 121.4585275,1.2171041e+05
 121.4789617,1.2172709e+05
 121.4993961,1.2171118e+05
 121.5198304,1.2169311e+05
 121.5402649,1.2173230e+05
 121.5606992,1.2171315e+05
 121.5811335,1.2167669e+05
 121.6015679,1.2170041e+05
 121.6220023,1.2171496e+05
 121.6424365,1.2172563e+05
 121.6628709,1.2172930e+05
 121.6833053,1.2174101e+05
 121.7037396,1.2173521e+05
 121.7241739,1.2172949e+05
 121.7446084,1.2172648e+05
 121.7650426,1.2171036e+05
 121.7854770,1.2170764e+05
 121.8059113,1.2172195e+05
 121.8263456,1.2173762e+05
 121.8467800,1.2171787e+05
 121.8672143,1.2171645e+05
 121.8876487,1.2169777e+05
 121.9080830,1.2171332e+05
 121.9285174,1.2174066e+05
 121.9489516,1.2170523e+05
 121.9693861,1.2171965e+05
 121.9898204,1.2173340e+05
 122.0102547,1.2174155e+05
 122.0306891,1.2173662e+05
 122.0511235,1.2173555e+05
 122.0715578,1.2174436e+05
 122.0919921,1.2169321e+05
 122.1124265,1.2173149e+05
 122.1328609,1.2171105e+05
 122.1532951,1.2172180e+05
 122.1737295,1.2174655e+05
 122.1941639,1.2170373e+05
 122.2145981,1.2172320e+05
 122.2350325,1.2171698e+05
 122.2554669,1.2174602e+05
 122.2759012,1.2171561e+05
 122.2963355,1.2170780e+05
 122.3167700,1.2171347e+05
 122.3372042,1.2173365e+05
 122.3576386,1.2171891e+05
 122.3780729,1.2170261e+05
 122.3985074,1.2172443e+05
 122.4189416,1.2174584e+05
 122.4393760,1.2175058e+05
 122.4598104,1.2172280e+05
 122.4802446,1.2173981e+05
 122.5006790,1.2174224e+05
 122.5211132,1.2171233e+05
 122.5415477,1.2171758e+05
 122.5619820,1.2172691e+05
 122.5824164,1.2172035e+05
 122.6028507,1.2172643e+05
 122.6232851,1.2172263e+05
 122.6437194,1.2171927e+05
 122.6641537,1.2172026e+05
 122.6845881,1.2173011e+05
 122.7050225,1.2172998e+05
 122.7254567,1.2173290e+05
 122.7458911,1.2171720e+05
 122.7663255,1.2171157e+05
 122.7867597,1.2168230e+05
 122.8071941,1.2173122e+05
 122.8276285,1.2173712e+05
 122.8480629,1.2172899e+05
 122.8684972,1.2174554e+05
 122.8889316,1.2173600e+05
 122.9093659,1.2173522e+05
 122.9298003,1.2173588e+05
 122.9502345,1.2174871e+05
 122.9706690,1.2174607e+05
 122.9911033,1.2173407e+05
 123.0115375,1.2172257e+05
 123.0319720,1.2170784e+05
 123.0524063,1.2170988e+05
 123.0728407,1.2169527e+05
 123.0932749,1.2169605e+05
 123.1137094,1.2170962e+05
 123.1341437,1.2169713e+05
 123.1545780,1.2170049e+05
 123.1750124,1.2172460e+05
 123.1954468,1.2170718e+05
 123.2158810,1.2170445e+05
 123.2363153,1.2173227e+05
 123.2567498,1.2174610e+05
 123.2771840,1.2174367e+05
 123.2976184,         null
 123.3180528,1.2174488e+05
 123.3384871,1.2176609e+05
 123.3589214,1.2174040e+05
 123.3793558,1.2171802e+05
 123.3997902,1.2174903e+05
 123.4202245,1.2171104e+05
 123.4406588,1.2172402e+05
 123.4610932,1.2175759e+05
 123.4815275,1.2174941e+05
 123.5019618,1.2174662e+05
 123.5223961,1.2174001e+05
 123.5428305,1.2174460e+05
 123.5632649,1.2172388e+05
 123.5836992,1.2173622e+05
 123.6041336,1.2173957e+05
 123.6245679,1.2172361e+05
 123.6450023,1.2174292e+05
 123.6654365,1.2174648e+05
 123.6858709,1.2174466e+05
 123.7063053,1.2173493e+05
 123.7267395,1.2171222e+05
