        TIME,  PDCSAP_FLUX
 539.4496650,         null
 539.4700993,1.4407933e+05
 539.4905334,1.4405538e+05
 539.5109677,1.4406422e+05
 539.5314018,1.4404856e+05
 539.5518360,1.4407500e+05
 539.5722703,1.4406531e+05
 539.5927043,1.4408377e+05
 539.6131385,1.4407628e+05
 539.6335728,1.4406288e+05
 539.6540069,1.4406964e+05
 539.6744411,1.4402923e+05
 539.6948753,1.4402731e+05
 539.7153095,1.4407175e+05
 539.7357436,1.4403645e+05
 539.7561779,1.4405342e+05
 539.7766121,1.4407834e+05
 539.7970461,1.4405508e+05
 539.8174804,1.4411331e+05
 539.8379145,1.4406486e+05
 539.8583488,1.4404623e+05
 539.8787830,1.4402505e+05
 539.8992170,1.4408219e+05
 539.9196513,1.4404905e+05
 539.9400855,1.4405038e+05
 539.9605196,1.4407347e+05
 539.9809539,1.4408395e+05
 540.0013880,1.4410086e+05
 540.0218221,1.4406461e+05
 540.0422564,1.4403912e+05
 540.0626906,1.4408389e+05
 540.0831247,1.4402380e+05
 540.1035589,1.4406333e+05
 540.1239931,1.4408633e+05
 540.1444274,1.4404383e+05
 540.1648615,1.4415139e+05
 540.1852956,1.4410686e+05
 540.2057299,1.4408617e+05
 540.2261641,1.4410594e+05
 540.2465982,1.4410231e+05
 540.2670324,1.4406850e+05
 540.2874666,1.4406386e+05
 540.3079007,1.4407278e+05
 540.3283350,1.4410011e+05
 540.3487691,1.4413336e+05
 540.3692032,1.4403362e+05
 540.3896375,1.4412961e+05
 540.4100717,1.4410734e+05
 540.4305057,1.4412925e+05
 540.4509400,1.4406295e+05
 540.4713741,1.4407383e+05
 540.4918084,1.4405906e+05
 540.5122425,1.4409011e+05
 540.5326766,1.4410120e+05
 540.5531109,1.4406525e+05
 540.5735451,1.4407827e+05
 540.5939792,1.4409556e+05
 540.6144134,1.4406562e+05
 540.6348476,1.4410670e+05
 540.6552817,1.4410362e+05
 540.6757159,1.4406942e+05
 540.6961501,1.4403711e+05
 540.7165843,1.4409644e+05
 540.7370185,1.4410333e+05
 540.7574526,1.4409106e+05
 540.7778869,1.4399722e+05
 540.7983210,1.4402225e+05
 540.8187551,1.4402906e+05
 540.8391894,1.4404705e+05
 540.8596236,1.4406519e+05
 540.8800576,1.4407656e+05
 540.9004919,1.4399627e+05
 540.9209261,1.4403605e+05
 540.9413601,1.4407991e+05
 540.9617944,1.4407944e+05
 540.9822286,1.4405934e+05
 541.0026626,1.4409922e+05
 541.0230969,1.4404808e+05
 541.0435311,1.4407934e+05
 541.0639654,1.4409505e+05
 541.0843994,1.4406512e+05
 541.1048336,         null
 541.1252678,1.4410542e+05
 541.1457019,1.4403336e+05
 541.1661361,1.4404517e+05
 541.1865703,1.4406430e+05
 541.2070044,1.4404975e+05
 541.2274386,1.4402592e+05
 541.2478728,1.4402266e+05
 541.2683069,1.4410466e+05
 541.2887411,1.4404880e+05
 541.3091754,1.4411269e+05
 541.3296094,1.4406119e+05
 541.3500437,1.4405259e+05
 541.3704779,1.4401323e+05
 541.3909119,1.4404416e+05
 541.4113462,1.4403570e+05
 541.4317804,1.4413866e+05
 541.4522144,1.4406972e+05
 541.4726487,1.4408217e+05
 541.4930829,1.4408384e+05
 541.5135169,1.4405592e+05
 541.5339512,1.4403556e+05
 541.5543854,1.4405083e+05
 541.5748195,1.4405958e+05
 541.5952537,1.4402481e+05
 541.6156879,1.4405697e+05
 541.6361220,1.4407895e+05
 541.6565562,1.4407125e+05
 541.6769903,1.4406302e+05
 541.6974246,1.4406244e+05
 541.7178587,1.4406102e+05
 541.7382928,1.4404562e+05
 541.7587271,1.4410605e+05
 541.7791613,1.4409595e+05
 541.7995953,1.4409042e+05
 541.8200296,1.4401936e+05
 541.8404636,1.4411661e+05
 541.8608978,1.4407103e+05
 541.8813321,1.4412706e+05
 541.9017661,1.4402573e+05
 541.9222003,1.4401138e+05
 541.9426346,1.4409056e+05
 541.9630686,1.4404541e+05
 541.9835029,1.4407236e+05
 542.0039370,1.4403122e+05
 542.0243711,1.4407486e+05
 542.0448054,1.4406641e+05
 542.0652395,1.4410389e+05
 542.0856736,1.4403986e+05
 542.1061078,1.4407233e+05
 542.1265420,1.4403962e+05
 542.1469762,1.4406966e+05
 542.1674103,1.4406609e+05
 542.1878445,1.4407758e+05
 542.2082786,1.4403047e+05
 542.2287129,1.4404209e+05
 542.2491470,1.4401712e+05
 542.2695812,1.4407058e+05
 542.2900154,1.4405027e+05
 542.3104494,1.4404038e+05
 542.3308837,1.4403623e+05
 542.3513179,1.4408586e+05
 542.3717519,1.4406755e+05
 542.3921862,1.4406495e+05
 542.4126203,1.4406067e+05
 542.4330544,1.4401667e+05
 542.4534886,1.4404095e+05
 542.4739228,1.4405433e+05
 542.4943569,1.4407081e+05
 542.5147911,1.4403512e+05
 542.5352252,1.4402367e+05
 542.5556594,1.4406175e+05
 542.5760936,1.4399628e+05
 542.5965276,1.4408105e+05
 542.6169619,1.4405131e+05
 542.6373960,1.4407486e+05
 542.6578302,1.4403633e+05
 542.6782644,1.4403258e+05
 542.6986985,1.4404197e+05
 542.7191327,1.4404992e+05
 542.7395668,1.4407073e+05
 542.7600010,1.4405911e+05
 542.7804351,1.4404356e+05
 542.8008694,1.4409144e+05
 542.8213034,1.4409319e+05
 542.8417376,1.4406973e+05
 542.8621718,1.4400648e+05
 542.8826059,1.4406384e+05
 542.9030401,1.4403217e+05
 542.9234743,1.4405658e+05
 542.9439084,1.4406594e+05
 542.9643426,1.4407550e+05
 542.9847768,1.4406030e+05
 543.0052108,1.4408772e+05
 543.0256451,1.4405131e+05
 543.0460792,1.4405288e+05
 543.0665134,1.4406152e+05
 543.0869475,1.4401539e+05
 543.1073817,1.4408175e+05
 543.1278158,1.4407369e+05
 543.1482500,1.4410030e+05
 543.1686841,1.4406664e+05
 543.1891183,1.4406195e+05
 543.2095524,1.4402408e+05
 543.2299866,1.4407144e+05
 543.2504207,1.4405698e+05
 543.2708549,1.4403691e+05
 543.2912890,1.4405792e+05
 543.3117233,1.4407558e+05
 543.3321573,1.4406809e+05
 543.3525915,1.4406877e+05
 543.3730257,1.4406011e+05
 543.3934598,1.4407647e+05
 543.4138939,1.4400128e+05
 543.4343282,1.4402466e+05
 543.4547622,1.4401934e+05
 543.4751965,1.4407284e+05
 543.4956306,1.4405003e+05
 543.5160647,1.4414805e+05
 543.5364989,1.4405286e+05
 543.5569330,1.4406916e+05
 543.5773671,1.4406600e+05
 543.5978013,1.4401870e+05
 543.6182355,1.4402022e+05
 543.6386696,1.4407084e+05
 543.6591038,1.4405227e+05
 543.6795379,1.4407502e+05
 543.6999721,1.4399620e+05
 543.7204062,1.4402606e+05
 543.7408404,1.4404583e+05
 543.7612745,1.4408388e+05
 543.7817087,1.4401889e+05
 543.8021428,1.4398211e+05
 543.8225770,1.4404292e+05
 543.8430112,1.4407552e+05
 543.8634452,1.4405547e+05
 543.8838795,1.4404614e+05
 543.9043135,1.4401167e+05
 543.9247477,1.4403866e+05
 543.9451819,1.4405248e+05
 543.9656160,1.4403905e+05
 543.9860501,1.4405105e+05
 544.0064843,1.4403841e+05
 544.0269184,1.4402058e+05
 544.0473525,1.4405594e+05
 544.0677868,1.4403667e+05
 544.0882208,         null
 544.1086551,1.4401894e+05
 544.1290892,1.4406422e+05
 544.1495233,1.4404117e+05
 544.1699575,1.4403959e+05
 544.1903916,1.4406781e+05
 544.2108258,1.4407388e+05
 544.2312599,1.4408042e+05
 544.2516940,1.4403766e+05
 544.2721282,1.4406614e+05
 544.2925624,1.4409923e+05
 544.3129965,1.4408566e+05
 544.3334306,1.4409897e+05
 544.3538648,1.4405427e+05
 544.3742989,1.4402364e+05
 544.3947331,1.4409119e+05
 544.4151673,1.4403602e+05
 544.4356013,1.4408588e+05
 544.4560355,1.4408652e+05
 544.4764697,1.4401286e+05
