        TIME,  PDCSAP_FLUX
 539.4497134,         null
 539.4701476,7.2607397e+03
 539.4905817,7.2594287e+03
 539.5110160,7.2591938e+03
 539.5314500,7.2539863e+03
 539.5518841,7.2561611e+03
 539.5723183,7.2574482e+03
 539.5927524,7.2596587e+03
 539.6131865,7.2571621e+03
 539.6336207,7.2494395e+03
 539.6540548,7.2553325e+03
 539.6744889,7.2614810e+03
 539.6949231,7.2599043e+03
 539.7153572,7.2671465e+03
 539.7357913,7.2613521e+03
 539.7562255,7.2643979e+03
 539.7766596,7.2500718e+03
 539.7970936,7.2522349e+03
 539.8175279,7.2630659e+03
 539.8379619,7.2585732e+03
 539.8583961,7.2601553e+03
 539.8788303,7.2598618e+03
 539.8992643,7.2617979e+03
 539.9196985,7.2670596e+03
 539.9401326,7.2703311e+03
 539.9605667,7.2735200e+03
 539.9810009,7.2668960e+03
 540.0014350,7.2664009e+03
 540.0218690,7.2662271e+03
 540.0423033,7.2741860e+03
 540.0627374,7.2617910e+03
 540.0831715,7.2700425e+03
 540.1036056,7.2685737e+03
 540.1240398,7.2572603e+03
 540.1444740,7.2600703e+03
 540.1649080,7.2617471e+03
 540.1853421,7.2656782e+03
 540.2057763,7.2657368e+03
 540.2262105,7.2679087e+03
 540.2466445,7.2655542e+03
 540.2670787,7.2616792e+03
 540.2875128,7.2599253e+03
 540.3079469,7.2586812e+03
 540.3283811,7.2558755e+03
 540.3488152,7.2562285e+03
 540.3692492,7.2510903e+03
 540.3896835,7.2544150e+03
 540.4101176,7.2578418e+03
 540.4305516,7.2549712e+03
 540.4509858,7.2553071e+03
 540.4714198,7.2601289e+03
 540.4918541,7.2504580e+03
 540.5122882,7.2507451e+03
 540.5327222,7.2573286e+03
 540.5531564,7.2631797e+03
 540.5735905,7.2517852e+03
 540.5940247,7.2513032e+03
 540.6144588,7.2495503e+03
 540.6348929,7.2515864e+03
 540.6553270,7.2571274e+03
 540.6757611,7.2617886e+03
 540.6961953,7.2541606e+03
 540.7166294,7.2585645e+03
 540.7370636,7.2551567e+03
 540.7574976,7.2546963e+03
 540.7779318,7.2494097e+03
 540.7983659,7.2413921e+03
 540.8188000,7.2509531e+03
 540.8392342,7.2548789e+03
 540.8596683,7.2452803e+03
 540.8801023,7.2651694e+03
 540.9005365,7.2519351e+03
 540.9209707,7.2515469e+03
 540.9414047,7.2442456e+03
 540.9618389,7.2556411e+03
 540.9822730,7.2540869e+03
 541.0027070,7.2444199e+03
 541.0231412,7.2466982e+03
 541.0435754,7.2507559e+03
 541.0640096,7.2542930e+03
 541.0844436,7.2546118e+03
 541.1048777,         null
 541.1253118,7.2510557e+03
 541.1457459,7.2565684e+03
 541.1661800,7.2497617e+03
 541.1866142,7.2500317e+03
 541.2070483,7.2523408e+03
 541.2274824,7.2494595e+03
 541.2479165,7.2499644e+03
 541.2683506,7.2567500e+03
 541.2887847,7.2492314e+03
 541.3092189,7.2454199e+03
 541.3296530,7.2510137e+03
 541.3500872,7.2541465e+03
 541.3705213,7.2494990e+03
 541.3909553,7.2478027e+03
 541.4113895,7.2521826e+03
 541.4318236,7.2554541e+03
 541.4522576,7.2502427e+03
 541.4726918,7.2471567e+03
 541.4931260,7.2498174e+03
 541.5135600,7.2559204e+03
 541.5339942,7.2492129e+03
 541.5544283,7.2483970e+03
 541.5748624,7.2524990e+03
 541.5952965,7.2567466e+03
 541.6157306,7.2458818e+03
 541.6361647,7.2439575e+03
 541.6565988,7.2527314e+03
 541.6770330,7.2569438e+03
 541.6974672,7.2552168e+03
 541.7179012,7.2504966e+03
 541.7383353,7.2534067e+03
 541.7587695,7.2552065e+03
 541.7792036,7.2521895e+03
 541.7996376,7.2555908e+03
 541.8200718,7.2482905e+03
 541.8405058,7.2591182e+03
 541.8609399,7.2525220e+03
 541.8813741,7.2424102e+03
 541.9018082,7.2564170e+03
 541.9222423,7.2493027e+03
 541.9426765,7.2478286e+03
 541.9631105,7.2486074e+03
 541.9835447,7.2540874e+03
 542.0039788,7.2509492e+03
 542.0244128,7.2656211e+03
 542.0448470,7.2541880e+03
 542.0652811,7.2440444e+03
 542.0857151,7.2509819e+03
 542.1061493,7.2512622e+03
 542.1265834,7.2498325e+03
 542.1470175,7.2530635e+03
 542.1674516,7.2488643e+03
 542.1878857,7.2551255e+03
 542.2083199,7.2502231e+03
 542.2287541,7.2463481e+03
 542.2491881,7.2452539e+03
 542.2696223,7.2530674e+03
 542.2900564,7.2548682e+03
 542.3104904,7.2560273e+03
 542.3309246,7.2566128e+03
 542.3513587,7.2480195e+03
 542.3717927,7.2512197e+03
 542.3922269,7.2542822e+03
 542.4126610,7.2442896e+03
 542.4330950,7.2474468e+03
 542.4535292,7.2493809e+03
 542.4739633,7.2353032e+03
 542.4943973,7.2599780e+03
 542.5148315,7.2414141e+03
 542.5352655,7.2475298e+03
 542.5556997,7.2563525e+03
 542.5761338,7.2572266e+03
 542.5965678,7.2517710e+03
 542.6170020,7.2497476e+03
 542.6374361,7.2512075e+03
 542.6578702,7.2555557e+03
 542.6783043,7.2556855e+03
 542.6987384,7.2508799e+03
 542.7191725,7.2441133e+03
 542.7396066,7.2509517e+03
 542.7600407,7.2535864e+03
 542.7804748,7.2499248e+03
 542.8009090,7.2491968e+03
 542.8213430,7.2485449e+03
 542.8417771,7.2486831e+03
 542.8622113,7.2501987e+03
 542.8826453,7.2435952e+03
 542.9030795,7.2475801e+03
 542.9235136,7.2467847e+03
 542.9439476,7.2453042e+03
 542.9643818,7.2544819e+03
 542.9848159,7.2471895e+03
 543.0052499,7.2502031e+03
 543.0256841,7.2646362e+03
 543.0461182,7.2431509e+03
 543.0665523,7.2406172e+03
 543.0869864,7.2459365e+03
 543.1074205,7.2469136e+03
 543.1278546,7.2531045e+03
 543.1482887,7.2520928e+03
 543.1687228,7.2533740e+03
 543.1891569,7.2485669e+03
 543.2095910,7.2601909e+03
 543.2300251,7.2595596e+03
 543.2504592,7.2520425e+03
 543.2708933,7.2568120e+03
 543.2913274,7.2478174e+03
 543.3117616,7.2576147e+03
 543.3321956,7.2611118e+03
 543.3526297,7.2475420e+03
 543.3730639,7.2565825e+03
 543.3934979,7.2464224e+03
 543.4139319,7.2544707e+03
 543.4343661,7.2506147e+03
 543.4548001,7.2573296e+03
 543.4752343,7.2494023e+03
 543.4956684,7.2549839e+03
 543.5161024,7.2488843e+03
 543.5365366,7.2513770e+03
 543.5569707,7.2535967e+03
 543.5774047,7.2561162e+03
 543.5978389,7.2462764e+03
 543.6182730,7.2582871e+03
 543.6387071,7.2537515e+03
 543.6591412,7.2531567e+03
 543.6795753,7.2528237e+03
 543.7000093,7.2465513e+03
 543.7204434,7.2456074e+03
 543.7408775,7.2468389e+03
 543.7613116,7.2537651e+03
 543.7817457,7.2370322e+03
 543.8021798,7.2538193e+03
 543.8226140,7.2507197e+03
 543.8430481,7.2475371e+03
 543.8634821,7.2542354e+03
 543.8839163,7.2556758e+03
 543.9043503,7.2495366e+03
 543.9247843,7.2492803e+03
 543.9452185,7.2502603e+03
 543.9656525,7.2483848e+03
 543.9860866,7.2502163e+03
 544.0065208,7.2461460e+03
 544.0269548,7.2552671e+03
 544.0473889,7.2502554e+03
 544.0678231,7.2552715e+03
 544.0882571,         null
 544.1086912,7.2543633e+03
 544.1291253,7.2523433e+03
 544.1495594,7.2508481e+03
 544.1699935,7.2549741e+03
 544.1904276,7.2562515e+03
 544.2108617,7.2457583e+03
 544.2312958,7.2602095e+03
 544.2517299,7.2579028e+03
 544.2721639,7.2584561e+03
 544.2925981,7.2497632e+03
 544.3130321,7.2486060e+03
 544.3334662,7.2551553e+03
 544.3539004,7.2468545e+03
 544.3743344,7.2485581e+03
 544.3947686,7.2590820e+03
 544.4152026,7.2514395e+03
 544.4356366,7.2532793e+03
 544.4560708,7.2537363e+03
 544.4765049,7.2584771e+03
 544.4969389,7.2599287e+03
 544.5173731,7.2491514e+03
 544.5378071,7.2581729e+03
 544.5582411,7.2637729e+03
 544.5786753,7.2525835e+03
 544.5991093,7.2560288e+03
 544.6195434,7.2649077e+03
 544.6399776,7.2658486e+03
 544.6604116,7.2639712e+03
 544.6808456,7.2575698e+03
 544.7012798,7.2617065e+03
 544.7217139,7.2540776e+03
 544.7421480,7.2568408e+03
 544.7625821,7.2544561e+03
