        TIME,  PDCSAP_FLUX
 539.4493820,         null
 539.4698163,2.4712887e+04
 539.4902506,2.4617361e+04
 539.5106849,2.4648559e+04
 539.5311191,2.4627252e+04
 539.5515533,2.4738957e+04
 539.5719877,2.4689732e+04
 539.5924218,2.4588113e+04
 539.6128561,2.4663465e+04
 539.6332904,2.4629045e+04
 539.6537246,2.4644883e+04
 539.6741588,2.4638553e+04
 539.6945932,2.4599770e+04
 539.7150274,2.4717275e+04
 539.7354616,2.4794076e+04
 539.7558959,2.4588441e+04
 539.7763302,2.4710256e+04
 539.7967643,2.4658955e+04
 539.8171987,2.4659703e+04
 539.8376328,2.4656934e+04
 539.8580672,2.4601049e+04
 539.8785014,2.4613639e+04
 539.8989356,2.4695074e+04
 539.9193699,2.4742418e+04
 539.9398042,2.4722443e+04
 539.9602383,2.4540021e+04
 539.9806727,2.4563854e+04
 540.0011069,2.4794902e+04
 540.0215410,2.4625623e+04
 540.0419754,2.4681291e+04
 540.0624096,2.4680914e+04
 540.0828439,2.4651746e+04
 540.1032781,2.4551131e+04
 540.1237124,2.4648484e+04
 540.1441467,2.4653697e+04
 540.1645809,2.4631023e+04
 540.1850151,2.4611154e+04
 540.2054495,2.4784146e+04
 540.2258837,2.4566799e+04
 540.2463179,2.4651570e+04
 540.2667522,2.4688863e+04
 540.2871864,2.4697615e+04
 540.3076206,2.4721588e+04
 540.3280549,2.4728867e+04
 540.3484892,2.4648145e+04
 540.3689233,2.4620279e+04
 540.3893577,2.4480412e+04
 540.4097919,2.4788824e+04
 540.4302260,2.4743482e+04
 540.4506604,2.4747770e+04
 540.4710945,2.4579518e+04
 540.4915289,2.4655229e+04
 540.5119631,2.4630271e+04
 540.5323973,2.4640895e+04
 540.5528316,2.4705096e+04
 540.5732659,2.4566715e+04
 540.5937001,2.4699502e+04
 540.6141343,2.4701223e+04
 540.6345686,2.4694865e+04
 540.6550028,2.4601104e+04
 540.6754371,2.4768697e+04
 540.6958713,2.4612980e+04
 540.7163055,2.4722064e+04
 540.7367399,2.4746258e+04
 540.7571740,2.4644158e+04
 540.7776084,2.4654494e+04
 540.7980426,2.4672797e+04
 540.8184768,2.4714361e+04
 540.8389111,2.4598842e+04
 540.8593453,2.4673902e+04
 540.8797795,2.4708045e+04
 540.9002138,2.4668215e+04
 540.9206481,2.4800643e+04
 540.9410822,2.4573094e+04
 540.9615165,2.4614656e+04
 540.9819508,2.4723510e+04
 541.0023849,2.4622609e+04
 541.0228193,2.4720348e+04
 541.0432535,2.4720719e+04
 541.0636878,2.4619807e+04
 541.0841220,2.4718506e+04
 541.1045562,         null
 541.1249905,2.4647041e+04
 541.1454247,2.4704178e+04
 541.1658589,2.4677145e+04
 541.1862932,2.4623609e+04
 541.2067274,2.4674188e+04
 541.2271616,2.4663678e+04
 541.2475959,2.4683547e+04
 541.2680301,2.4714859e+04
 541.2884644,2.4769717e+04
 541.3088987,2.4703389e+04
 541.3293328,2.4671547e+04
 541.3497672,2.4704146e+04
 541.3702014,2.4750463e+04
 541.3906355,2.4612818e+04
 541.4110699,2.4807281e+04
